,date,exact_matches,mean_hmm_cost,median_hmm_cost,rejected,scorpio,total,total_hmm_cost,inserted
405,2020-11-12,1,1.88,2.0,0,Beta (B.1.351-like),17,32.0,16
406,2020-11-12,1,0.8,1.0,0,Epsilon (B.1.429-like),5,4.0,4
407,2020-11-13,657,1.69,1.0,91,.,1531,2583.0,783
408,2020-11-13,80,0.66,0.0,0,Alpha (B.1.1.7-like),145,96.0,65
409,2020-11-13,0,32.0,32.0,1,Delta (AY.4-like),1,32.0,0
410,2020-11-13,2,0.33,0.0,0,Epsilon (B.1.429-like),3,1.0,1
411,2020-11-13,9,1.25,1.0,0,Beta (B.1.351-like),24,30.0,15
412,2020-11-13,0,1.0,1.0,0,Epsilon (B.1.427-like),1,1.0,1
413,2020-11-13,0,11.0,11.0,1,Zeta (P.2-like),1,11.0,0
414,2020-11-14,681,1.38,1.0,63,.,1524,2099.0,780
415,2020-11-14,59,0.76,0.0,0,Alpha (B.1.1.7-like),112,85.0,53
416,2020-11-15,366,1.48,1.0,34,.,780,1157.0,380
417,2020-11-15,49,0.62,0.0,0,Alpha (B.1.1.7-like),84,52.0,35
418,2020-11-15,1,2.0,2.0,0,Beta (B.1.351-like),4,8.0,3
419,2020-11-15,1,1.5,1.5,0,Epsilon (B.1.427-like),2,3.0,1
420,2020-11-16,185,2.19,1.0,35,.,465,1018.0,245
421,2020-11-16,3,1.25,0.0,0,Alpha (B.1.1.7-like),4,5.0,1
422,2020-11-16,0,3.67,4.0,0,Epsilon (B.1.427-like),3,11.0,3
423,2020-11-16,6,1.35,1.0,1,Epsilon (B.1.429-like),20,27.0,13
424,2020-11-16,0,1.5,1.5,0,Beta (B.1.351-like),2,3.0,2
425,2020-11-17,405,1.66,1.0,59,.,878,1456.0,414
426,2020-11-17,57,0.55,0.0,0,Alpha (B.1.1.7-like),94,52.0,37
427,2020-11-17,1,2.8,2.0,0,Epsilon (B.1.429-like),5,14.0,4
428,2020-11-17,0,13.0,13.0,1,Zeta (P.2-like),1,13.0,0
429,2020-11-17,1,0.0,0.0,0,Beta (B.1.351-like),1,0.0,0
430,2020-11-18,629,1.64,1.0,84,.,1586,2607.0,873
431,2020-11-18,47,0.6,0.0,0,Alpha (B.1.1.7-like),85,51.0,38
432,2020-11-18,0,3.6,3.0,0,Epsilon (B.1.429-like),5,18.0,5
433,2020-11-18,1,0.5,0.5,0,Epsilon (B.1.427-like),2,1.0,1
434,2020-11-18,2,0.83,1.0,0,Beta (B.1.351-like),6,5.0,4
435,2020-11-19,169,1.87,1.0,33,.,398,744.0,196
436,2020-11-19,37,0.43,0.0,0,Alpha (B.1.1.7-like),58,25.0,21
437,2020-11-19,0,4.0,4.0,0,Epsilon (B.1.429-like),1,4.0,1
438,2020-11-19,5,1.67,1.0,0,Beta (B.1.351-like),18,30.0,13
439,2020-11-19,0,35.0,35.0,1,Delta (B.1.617.2-like),1,35.0,0
440,2020-11-20,0,91.0,91.0,1,Omicron (XBB.1.16-like),1,91.0,0
441,2020-11-20,362,1.85,1.0,66,.,881,1634.0,453
442,2020-11-20,15,0.7,0.0,0,Alpha (B.1.1.7-like),27,19.0,12
443,2020-11-20,1,1.0,1.0,0,Epsilon (B.1.429-like),3,3.0,2
444,2020-11-20,3,1.53,1.0,0,Beta (B.1.351-like),15,23.0,12
445,2020-11-21,266,1.35,1.0,22,.,589,797.0,301
446,2020-11-21,63,0.69,0.0,0,Alpha (B.1.1.7-like),108,74.0,45
447,2020-11-22,369,1.35,1.0,33,.,870,1171.0,468
448,2020-11-22,140,0.6,0.0,0,Alpha (B.1.1.7-like),231,139.0,91
449,2020-11-22,0,3.0,3.0,0,Epsilon (B.1.427-like),1,3.0,1
450,2020-11-22,1,1.0,1.0,0,Epsilon (B.1.429-like),2,2.0,1
451,2020-11-22,0,4.0,4.0,0,Beta (B.1.351-like),1,4.0,1
452,2020-11-23,411,1.64,1.0,54,.,880,1442.0,415
453,2020-11-23,19,0.59,0.0,0,Alpha (B.1.1.7-like),29,17.0,10
454,2020-11-23,3,1.5,1.5,0,Epsilon (B.1.429-like),12,18.0,9
455,2020-11-23,1,1.0,1.0,0,Epsilon (B.1.427-like),2,2.0,1
456,2020-11-23,0,3.25,2.5,0,Beta (B.1.351-like),4,13.0,4
457,2020-11-23,0,15.0,15.0,1,Zeta (P.2-like),1,15.0,0
458,2020-11-24,188,2.05,1.0,43,.,418,856.0,187
459,2020-11-24,9,0.64,0.0,0,Alpha (B.1.1.7-like),11,7.0,2
460,2020-11-24,5,1.2,0.5,0,Epsilon (B.1.427-like),10,12.0,5
461,2020-11-24,2,2.0,1.5,0,Epsilon (B.1.429-like),4,8.0,2
462,2020-11-24,8,1.42,1.0,0,Beta (B.1.351-like),31,44.0,23
463,2020-11-25,302,1.7,0.0,40,.,598,1016.0,256
464,2020-11-25,7,0.85,0.0,0,Alpha (B.1.1.7-like),13,11.0,6
465,2020-11-25,4,1.88,1.5,0,Epsilon (B.1.429-like),8,15.0,4
466,2020-11-25,2,1.88,1.5,0,Beta (B.1.351-like),16,30.0,14
467,2020-11-25,0,3.5,3.5,0,Epsilon (B.1.427-like),2,7.0,2
468,2020-11-26,222,1.36,1.0,17,.,454,617.0,215
469,2020-11-26,46,0.7,0.0,0,Alpha (B.1.1.7-like),88,62.0,42
470,2020-11-26,3,0.8,0.0,0,Beta (B.1.351-like),5,4.0,2
471,2020-11-26,1,2.0,2.0,0,Epsilon (B.1.429-like),2,4.0,1
472,2020-11-27,272,1.97,1.0,48,.,635,1253.0,315
473,2020-11-27,41,0.63,0.0,0,Alpha (B.1.1.7-like),75,47.0,34
474,2020-11-27,0,17.0,17.0,1,A.23.1-like,1,17.0,0
475,2020-11-27,0,25.0,25.0,1,Delta (B.1.617.2-like),1,25.0,0
476,2020-11-27,0,1.0,1.0,0,Epsilon (B.1.429-like),1,1.0,1
477,2020-11-27,2,1.67,0.0,0,Beta (B.1.351-like),3,5.0,1
478,2020-11-27,3,0.0,0.0,0,Epsilon (B.1.427-like),3,0.0,0
479,2020-11-28,153,1.94,0.0,32,.,293,567.0,108
480,2020-11-28,41,0.68,0.0,0,Alpha (B.1.1.7-like),71,48.0,30
481,2020-11-28,4,1.0,0.0,0,Epsilon (B.1.427-like),6,6.0,2
482,2020-11-28,3,1.25,1.0,0,Epsilon (B.1.429-like),8,10.0,5
483,2020-11-28,0,1.5,1.5,0,Beta (B.1.351-like),2,3.0,2
484,2020-11-29,23,0.73,1.0,0,Alpha (B.1.1.7-like),48,35.0,25
485,2020-11-29,148,2.14,1.0,28,.,315,673.0,139
486,2020-11-29,4,0.5,0.0,0,Epsilon (B.1.427-like),6,3.0,2
487,2020-11-29,5,1.55,1.0,0,Epsilon (B.1.429-like),11,17.0,6
488,2020-11-29,0,1.0,1.0,0,Beta (B.1.351-like),1,1.0,1
489,2020-11-30,275,2.63,1.0,83,.,736,1939.0,378
490,2020-11-30,14,0.67,0.0,0,Alpha (B.1.1.7-like),27,18.0,13
491,2020-11-30,3,1.38,1.0,0,Epsilon (B.1.427-like),13,18.0,10
492,2020-11-30,7,1.61,1.0,0,Epsilon (B.1.429-like),28,45.0,21
493,2020-11-30,2,1.56,1.0,0,Beta (B.1.351-like),9,14.0,7
494,2020-12-01,300,2.94,1.0,116,.,788,2314.0,372
495,2020-12-01,18,0.59,0.0,0,Alpha (B.1.1.7-like),27,16.0,9
496,2020-12-01,1,1.9,2.0,0,Beta (B.1.351-like),10,19.0,9
497,2020-12-01,9,2.02,2.0,0,Epsilon (B.1.429-like),43,87.0,34
498,2020-12-01,6,2.11,2.0,0,Epsilon (B.1.427-like),28,59.0,22
499,2020-12-02,263,2.77,1.0,92,.,708,1961.0,353
500,2020-12-02,29,0.76,0.0,0,Alpha (B.1.1.7-like),55,42.0,26
501,2020-12-02,10,1.39,1.0,0,Epsilon (B.1.429-like),31,43.0,21
502,2020-12-02,9,0.76,0.0,0,Epsilon (B.1.427-like),17,13.0,8
503,2020-12-02,2,2.0,2.0,0,Beta (B.1.351-like),9,18.0,7
504,2020-12-02,0,11.5,11.5,2,Zeta (P.2-like),2,23.0,0
505,2020-12-03,268,1.91,1.0,38,.,580,1107.0,274
506,2020-12-03,20,0.63,0.0,0,Alpha (B.1.1.7-like),38,24.0,18
507,2020-12-03,3,1.0,0.0,0,Epsilon (B.1.429-like),5,5.0,2
508,2020-12-03,1,1.75,1.5,0,Beta (B.1.351-like),4,7.0,3
509,2020-12-03,0,10.5,10.5,2,Zeta (P.2-like),2,21.0,0
510,2020-12-03,0,3.0,3.0,0,Epsilon (B.1.427-like),1,3.0,1
511,2020-12-04,59,0.81,1.0,0,Alpha (B.1.1.7-like),122,99.0,63
512,2020-12-04,188,2.31,1.0,50,.,482,1115.0,244
513,2020-12-04,0,1.0,1.0,0,Epsilon (B.1.429-like),1,1.0,1
514,2020-12-04,0,2.2,2.0,0,Beta (B.1.351-like),10,22.0,10
515,2020-12-04,0,1.0,1.0,0,Epsilon (B.1.427-like),1,1.0,1
516,2020-12-04,0,14.0,14.0,1,Zeta (P.2-like),1,14.0,0
517,2020-12-05,161,1.88,1.0,24,.,375,705.0,190
518,2020-12-05,37,0.8,1.0,0,Alpha (B.1.1.7-like),75,60.0,38
519,2020-12-05,0,1.0,1.0,0,Epsilon (B.1.429-like),1,1.0,1
520,2020-12-05,2,1.33,0.0,0,Beta (B.1.351-like),3,4.0,1
521,2020-12-05,0,1.0,1.0,0,Epsilon (B.1.427-like),1,1.0,1
522,2020-12-06,250,1.64,1.0,30,.,612,1005.0,332
523,2020-12-06,23,0.8,1.0,0,Alpha (B.1.1.7-like),51,41.0,28
524,2020-12-06,0,19.0,19.0,3,A.23.1-like,3,57.0,0
525,2020-12-06,0,4.78,3.0,2,Beta (B.1.351-like),9,43.0,7
526,2020-12-06,0,6.0,6.0,0,Epsilon (B.1.429-like),1,6.0,1
527,2020-12-06,0,1.0,1.0,0,Epsilon (B.1.427-like),1,1.0,1
528,2020-12-07,395,1.9,1.0,75,.,899,1709.0,429
529,2020-12-07,120,0.86,1.0,0,Alpha (B.1.1.7-like),258,222.0,138
530,2020-12-07,2,2.09,2.0,0,Beta (B.1.351-like),23,48.0,21
531,2020-12-07,4,0.0,0.0,0,Epsilon (B.1.427-like),4,0.0,0
532,2020-12-07,2,2.17,2.0,0,Epsilon (B.1.429-like),6,13.0,4
533,2020-12-08,76,0.9,1.0,0,Alpha (B.1.1.7-like),170,153.0,94
534,2020-12-08,336,1.97,1.0,65,.,711,1404.0,310
535,2020-12-08,0,18.0,18.0,1,A.23.1-like,1,18.0,0
536,2020-12-08,0,1.0,1.0,0,B.1.1.7-like+E484K,1,1.0,1
537,2020-12-08,3,2.33,1.0,1,Epsilon (B.1.429-like),6,14.0,2
538,2020-12-08,1,1.73,2.0,0,Beta (B.1.351-like),11,19.0,10
539,2020-12-08,0,3.8,4.0,0,Epsilon (B.1.427-like),5,19.0,5
540,2020-12-09,322,2.66,1.0,97,.,902,2396.0,483
541,2020-12-09,67,0.79,1.0,0,Alpha (B.1.1.7-like),141,112.0,74
542,2020-12-09,0,14.33,15.0,3,Zeta (P.2-like),3,43.0,0
543,2020-12-09,1,1.82,2.0,0,Beta (B.1.351-like),11,20.0,10
544,2020-12-09,8,1.4,0.0,0,Epsilon (B.1.427-like),15,21.0,7
545,2020-12-09,8,1.64,1.5,0,Epsilon (B.1.429-like),28,46.0,20
546,2020-12-10,0,109.0,109.0,1,Omicron (BA.2-like),1,109.0,0
547,2020-12-10,560,1.9,1.0,103,.,1393,2643.0,730
548,2020-12-10,422,0.77,1.0,0,Alpha (B.1.1.7-like),878,679.0,456
549,2020-12-10,0,12.6,12.0,5,Zeta (P.2-like),5,63.0,0
550,2020-12-10,0,16.0,16.0,1,A.23.1-like,1,16.0,0
551,2020-12-10,7,2.0,2.0,0,Epsilon (B.1.429-like),37,74.0,30
552,2020-12-10,1,1.91,1.0,0,Beta (B.1.351-like),11,21.0,10
553,2020-12-10,5,2.13,1.0,1,Epsilon (B.1.427-like),15,32.0,9
554,2020-12-11,491,2.57,1.0,168,.,1446,3719.0,787
555,2020-12-11,180,0.69,0.0,0,Alpha (B.1.1.7-like),328,226.0,148
556,2020-12-11,0,17.0,17.0,1,A.23.1-like,1,17.0,0
557,2020-12-11,4,1.11,1.0,0,Beta (B.1.351-like),9,10.0,5
558,2020-12-11,9,2.42,1.0,0,Epsilon (B.1.427-like),31,75.0,22
559,2020-12-11,21,2.47,2.0,3,Epsilon (B.1.429-like),110,272.0,86
560,2020-12-12,106,0.81,1.0,0,Alpha (B.1.1.7-like),217,176.0,111
561,2020-12-12,357,2.99,1.0,165,.,1132,3383.0,610
562,2020-12-12,2,2.5,2.5,0,Beta (B.1.351-like),8,20.0,6
563,2020-12-12,0,17.0,17.0,3,A.23.1-like,3,51.0,0
564,2020-12-12,33,1.72,2.0,0,Epsilon (B.1.429-like),128,220.0,95
565,2020-12-12,18,1.79,1.0,0,Epsilon (B.1.427-like),57,102.0,39
566,2020-12-13,343,2.29,1.0,82,.,871,1994.0,446
567,2020-12-13,262,0.74,0.0,0,Alpha (B.1.1.7-like),501,370.0,239
568,2020-12-13,0,17.0,17.0,1,A.23.1-like,1,17.0,0
569,2020-12-13,11,1.34,1.0,0,Epsilon (B.1.429-like),41,55.0,30
570,2020-12-13,6,1.18,1.0,0,Epsilon (B.1.427-like),22,26.0,16
571,2020-12-13,0,1.0,1.0,0,Beta (B.1.351-like),1,1.0,1
572,2020-12-14,625,2.39,1.0,181,.,1602,3822.0,796
573,2020-12-14,288,0.73,0.0,0,Alpha (B.1.1.7-like),558,406.0,270
574,2020-12-14,0,17.2,17.0,5,A.23.1-like,5,86.0,0
575,2020-12-14,1,2.45,2.0,0,Beta (B.1.351-like),31,76.0,30
576,2020-12-14,40,1.63,1.0,1,Epsilon (B.1.429-like),145,237.0,104
577,2020-12-14,12,1.88,1.5,0,Epsilon (B.1.427-like),34,64.0,22
578,2020-12-14,0,14.0,14.0,1,Zeta (P.2-like),1,14.0,0
579,2020-12-15,317,0.69,0.0,0,Alpha (B.1.1.7-like),565,389.0,248
580,2020-12-15,532,2.77,1.0,187,.,1340,3715.0,621
581,2020-12-15,0,14.5,14.5,2,Zeta (P.2-like),2,29.0,0
582,2020-12-15,0,20.0,20.0,1,Eta (B.1.525-like),1,20.0,0
583,2020-12-15,0,16.8,17.0,5,A.23.1-like,5,84.0,0
584,2020-12-15,9,2.42,3.0,0,Beta (B.1.351-like),59,143.0,50
585,2020-12-15,57,1.43,1.0,0,Epsilon (B.1.429-like),183,261.0,126
586,2020-12-15,23,1.4,1.0,0,Epsilon (B.1.427-like),62,87.0,39
587,2020-12-16,450,2.64,1.0,155,.,1129,2981.5,524
588,2020-12-16,281,0.8,0.0,0,Alpha (B.1.1.7-like),561,448.0,280
589,2020-12-16,2,2.71,2.0,0,A.23.1-like,7,19.0,5
590,2020-12-16,0,20.0,20.0,1,Eta (B.1.525-like),1,20.0,0
591,2020-12-16,0,2.71,3.0,0,Beta (B.1.351-like),7,19.0,7
592,2020-12-16,45,1.36,1.0,2,Epsilon (B.1.429-like),137,187.0,90
593,2020-12-16,14,1.0,1.0,0,Epsilon (B.1.427-like),29,29.0,15
594,2020-12-17,502,1.91,1.0,91,.,1012,1933.0,419
595,2020-12-17,423,0.65,0.0,0,Alpha (B.1.1.7-like),767,499.0,344
596,2020-12-17,6,1.56,1.0,0,Beta (B.1.351-like),25,39.0,19
597,2020-12-17,0,5.0,5.0,0,B.1.1.7-like+E484K,1,5.0,1
598,2020-12-17,0,4.0,3.0,1,A.23.1-like,4,16.0,3
599,2020-12-17,3,0.91,1.0,0,Epsilon (B.1.427-like),11,10.0,8
600,2020-12-17,8,1.5,1.0,0,Epsilon (B.1.429-like),34,51.0,26
601,2020-12-18,363,1.95,1.0,61,.,846,1650.0,422
602,2020-12-18,474,0.7,0.0,0,Alpha (B.1.1.7-like),839,588.0,365
603,2020-12-18,1,0.0,0.0,0,B.1.1.7-like+E484K,1,0.0,0
604,2020-12-18,4,1.86,2.0,0,Beta (B.1.351-like),44,82.0,40
605,2020-12-18,0,2.0,2.0,0,A.23.1-like,1,2.0,1
606,2020-12-18,8,0.42,0.0,0,Epsilon (B.1.427-like),12,5.0,4
607,2020-12-18,2,1.2,1.0,0,Epsilon (B.1.429-like),5,6.0,3
608,2020-12-19,326,1.8,1.0,41,.,721,1296.0,354
609,2020-12-19,257,0.64,0.0,0,Alpha (B.1.1.7-like),458,292.0,201
610,2020-12-19,1,3.0,2.0,0,Beta (B.1.351-like),7,21.0,6
611,2020-12-19,5,0.33,0.0,0,Epsilon (B.1.429-like),6,2.0,1
612,2020-12-19,1,0.0,0.0,0,Epsilon (B.1.427-like),1,0.0,0
613,2020-12-20,299,1.93,1.0,55,.,667,1289.0,313
614,2020-12-20,239,0.59,0.0,0,Alpha (B.1.1.7-like),395,233.0,156
615,2020-12-20,1,1.0,1.0,0,A.23.1-like,4,4.0,3
616,2020-12-20,0,15.0,15.0,1,Zeta (P.2-like),1,15.0,0
617,2020-12-20,0,2.38,2.0,0,Beta (B.1.351-like),8,19.0,8
618,2020-12-20,2,1.0,0.0,0,Epsilon (B.1.429-like),3,3.0,1
619,2020-12-20,1,0.0,0.0,0,Epsilon (B.1.427-like),1,0.0,0
620,2020-12-21,402,2.45,1.0,113,.,949,2328.0,434
621,2020-12-21,298,0.65,0.0,0,Alpha (B.1.1.7-like),509,329.0,211
622,2020-12-21,0,1.5,1.5,0,A.23.1-like,4,6.0,4
623,2020-12-21,5,2.33,2.0,0,Beta (B.1.351-like),42,98.0,37
624,2020-12-21,0,41.0,41.0,1,Delta (AY.4.2-like),1,41.0,0
625,2020-12-21,6,1.27,1.0,0,Epsilon (B.1.427-like),22,28.0,16
626,2020-12-21,4,1.47,1.0,0,Epsilon (B.1.429-like),15,22.0,11
627,2020-12-22,286,1.49,1.0,29,.,581,868.0,266
628,2020-12-22,135,0.71,0.0,0,Alpha (B.1.1.7-like),249,178.0,114
629,2020-12-22,3,2.12,2.0,0,Beta (B.1.351-like),16,34.0,13
630,2020-12-22,7,0.71,0.5,0,Epsilon (B.1.429-like),14,10.0,7
631,2020-12-22,0,1.0,1.0,0,Epsilon (B.1.427-like),2,2.0,2
632,2020-12-23,186,1.97,1.0,35,.,391,770.0,170
633,2020-12-23,122,0.7,0.0,0,Alpha (B.1.1.7-like),215,151.0,93
634,2020-12-23,1,2.25,2.0,0,Beta (B.1.351-like),12,27.0,11
635,2020-12-23,2,1.36,1.0,0,Epsilon (B.1.429-like),11,15.0,9
636,2020-12-23,1,2.0,2.0,0,Epsilon (B.1.427-like),5,10.0,4
637,2020-12-23,0,11.0,11.0,1,Zeta (P.2-like),1,11.0,0
638,2020-12-24,169,2.35,1.0,46,.,369,868.0,154
639,2020-12-24,182,0.61,0.0,1,Alpha (B.1.1.7-like),319,195.0,136
640,2020-12-24,3,2.96,2.0,2,Beta (B.1.351-like),27,80.0,22
641,2020-12-24,4,1.62,0.5,0,Epsilon (B.1.427-like),8,13.0,4
642,2020-12-24,8,1.05,1.0,0,Epsilon (B.1.429-like),21,22.0,13
643,2020-12-24,0,3.0,3.0,0,A.23.1-like,3,9.0,3
644,2020-12-25,94,0.81,1.0,0,Alpha (B.1.1.7-like),197,160.0,103
645,2020-12-25,79,2.32,1.0,18,.,164,381.0,67
646,2020-12-25,3,2.07,2.0,0,Beta (B.1.351-like),14,29.0,11
647,2020-12-25,0,2.5,2.5,0,Epsilon (B.1.429-like),2,5.0,2
648,2020-12-26,173,1.79,1.0,22,.,432,774.0,237
649,2020-12-26,366,0.8,1.0,0,Alpha (B.1.1.7-like),744,593.0,378
650,2020-12-26,0,1.5,1.0,0,A.23.1-like,4,6.0,4
651,2020-12-26,0,15.0,15.0,1,Zeta (P.2-like),1,15.0,0
652,2020-12-26,3,2.0,2.0,0,Beta (B.1.351-like),21,42.0,18
653,2020-12-26,4,1.33,1.0,0,Epsilon (B.1.429-like),9,12.0,5
654,2020-12-26,2,0.83,1.0,0,Epsilon (B.1.427-like),6,5.0,4
655,2020-12-27,245,0.84,1.0,0,Alpha (B.1.1.7-like),509,429.0,264
656,2020-12-27,218,2.4,1.0,56,.,516,1240.0,242
657,2020-12-27,0,6.0,6.0,1,A.23.1-like,2,12.0,1
658,2020-12-27,0,1.0,1.0,0,A.23.1-like+E484K,1,1.0,1
659,2020-12-27,1,2.67,2.0,0,Beta (B.1.351-like),12,32.0,11
660,2020-12-27,3,1.25,1.0,0,Epsilon (B.1.429-like),8,10.0,5
661,2020-12-27,2,1.0,1.0,0,Epsilon (B.1.427-like),5,5.0,3
662,2020-12-28,199,2.98,1.0,86,.,528,1573.0,243
663,2020-12-28,1,2.88,2.5,0,Beta (B.1.351-like),24,69.0,23
664,2020-12-28,175,0.92,1.0,1,Alpha (B.1.1.7-like),400,367.0,224
665,2020-12-28,0,20.0,20.0,1,Eta (B.1.525-like),1,20.0,0
666,2020-12-28,0,9.0,9.0,1,A.23.1-like,1,9.0,0
667,2020-12-28,2,1.87,1.0,0,Epsilon (B.1.429-like),84,157.0,82
668,2020-12-28,13,0.91,0.0,0,Epsilon (B.1.427-like),23,21.0,10
669,2020-12-29,238,2.5,1.0,74,.,688,1717.0,376
670,2020-12-29,424,0.88,1.0,0,Alpha (B.1.1.7-like),958,847.0,534
671,2020-12-29,0,1.0,1.0,0,B.1.1.7-like+E484K,1,1.0,1
672,2020-12-29,7,2.17,2.0,1,Beta (B.1.351-like),30,65.0,22
673,2020-12-29,15,2.24,2.0,0,Epsilon (B.1.429-like),88,197.0,73
674,2020-12-29,6,1.38,1.0,0,Epsilon (B.1.427-like),21,29.0,15
675,2020-12-30,171,2.71,1.0,57,.,465,1260.0,237
676,2020-12-30,211,0.86,1.0,0,Alpha (B.1.1.7-like),450,388.0,239
677,2020-12-30,0,15.0,15.0,2,Zeta (P.2-like),2,30.0,0
678,2020-12-30,0,1.0,1.0,0,A.23.1-like,1,1.0,1
679,2020-12-30,3,2.57,3.0,0,Beta (B.1.351-like),23,59.0,20
680,2020-12-30,3,1.33,0.5,0,Epsilon (B.1.427-like),6,8.0,3
681,2020-12-30,1,2.5,2.0,0,Epsilon (B.1.429-like),12,30.0,11
682,2020-12-30,0,40.0,40.0,1,Omicron (BA.1-like),1,40.0,0
683,2021-01-01,195,0.89,1.0,0,Alpha (B.1.1.7-like),413,366.0,218
684,2021-01-01,69,3.39,1.5,32,.,214,726.0,113
685,2021-01-01,3,2.4,2.0,0,Beta (B.1.351-like),15,36.0,12
686,2021-01-01,2,1.62,1.0,0,Epsilon (B.1.429-like),8,13.0,6
687,2021-01-01,1,2.88,3.5,0,Epsilon (B.1.427-like),8,23.0,7
688,2021-01-02,619,0.92,1.0,0,Alpha (B.1.1.7-like),1393,1283.0,774
689,2021-01-02,120,2.68,1.0,48,.,432,1158.0,264
690,2021-01-02,2,2.48,2.0,0,Beta (B.1.351-like),29,72.0,27
691,2021-01-02,0,2.0,2.0,0,A.23.1-like,1,2.0,1
692,2021-01-02,0,37.0,37.0,2,Delta (B.1.617.2-like),2,74.0,0
693,2021-01-02,0,1.33,1.0,0,Epsilon (B.1.429-like),3,4.0,3
694,2021-01-02,3,1.17,1.0,0,Epsilon (B.1.427-like),12,14.0,9
695,2021-01-02,0,11.0,11.0,1,Zeta (P.2-like),1,11.0,0
696,2021-01-03,145,2.49,1.0,38,.,488,1213.0,305
697,2021-01-03,452,0.92,1.0,0,Alpha (B.1.1.7-like),1037,955.0,585
698,2021-01-03,2,2.59,2.0,0,Beta (B.1.351-like),17,44.0,15
699,2021-01-03,0,3.0,3.0,0,A.23.1-like+E484K,1,3.0,1
700,2021-01-03,2,3.62,4.0,1,Epsilon (B.1.429-like),16,58.0,13
701,2021-01-03,6,1.83,0.5,0,Epsilon (B.1.427-like),12,22.0,6
702,2021-01-03,0,47.33,46.0,3,Omicron (BA.1-like),3,142.0,0
703,2021-01-03,0,38.0,38.0,1,Delta (B.1.617.2-like),1,38.0,0
704,2021-01-04,228,2.66,1.0,78,.,692,1839.0,386
705,2021-01-04,494,0.86,1.0,0,Alpha (B.1.1.7-like),1094,945.0,600
706,2021-01-04,3,2.3,2.0,0,Beta (B.1.351-like),20,46.0,17
707,2021-01-04,0,24.0,24.0,4,Eta (B.1.525-like),4,96.0,0
708,2021-01-04,0,5.0,5.0,0,B.1.1.7-like+E484K,2,10.0,2
709,2021-01-04,1,0.0,0.0,0,A.23.1-like+E484K,1,0.0,0
710,2021-01-04,20,1.55,1.0,0,Epsilon (B.1.429-like),66,102.0,46
711,2021-01-04,17,1.64,2.0,0,Epsilon (B.1.427-like),50,82.0,33
712,2021-01-04,0,38.0,38.0,1,Delta (B.1.617.2-like),1,38.0,0
713,2021-01-04,0,55.0,55.0,1,Omicron (BA.1-like),1,55.0,0
714,2021-01-05,232,2.69,1.0,74,.,689,1850.0,383
715,2021-01-05,502,0.82,0.0,0,Alpha (B.1.1.7-like),1003,826.0,501
716,2021-01-05,3,2.19,2.0,0,Beta (B.1.351-like),21,46.0,18
717,2021-01-05,22,1.85,1.0,0,Epsilon (B.1.429-like),101,187.0,79
718,2021-01-05,16,1.57,1.0,0,Epsilon (B.1.427-like),58,91.0,42
719,2021-01-05,0,17.0,17.0,1,Iota (B.1.526-like),1,17.0,0
720,2021-01-05,0,13.0,13.0,1,Zeta (P.2-like),1,13.0,0
721,2021-01-05,0,33.0,33.0,1,Delta (B.1.617.2-like),1,33.0,0
722,2021-01-06,262,0.79,1.0,0,Alpha (B.1.1.7-like),526,418.0,264
723,2021-01-06,145,2.81,1.0,53,.,475,1334.0,277
724,2021-01-06,0,6.67,7.0,1,A.23.1-like,3,20.0,2
725,2021-01-06,0,2.58,3.0,0,Beta (B.1.351-like),12,31.0,12
726,2021-01-06,0,21.0,21.0,2,Eta (B.1.525-like),2,42.0,0
727,2021-01-06,3,2.45,2.0,0,Epsilon (B.1.429-like),20,49.0,17
728,2021-01-06,3,1.75,1.5,0,Epsilon (B.1.427-like),20,35.0,17
729,2021-01-06,0,46.0,46.0,1,Omicron (BA.1-like),1,46.0,0
730,2021-01-07,409,0.99,1.0,1,Alpha (B.1.1.7-like),935,924.0,525
731,2021-01-07,131,2.86,1.0,47,.,403,1154.0,225
732,2021-01-07,4,1.95,2.0,0,Beta (B.1.351-like),20,39.0,16
733,2021-01-07,0,3.0,3.0,0,A.23.1-like,2,6.0,2
734,2021-01-07,3,1.42,1.0,0,Epsilon (B.1.427-like),12,17.0,9
735,2021-01-07,4,1.38,0.5,0,Epsilon (B.1.429-like),8,11.0,4
736,2021-01-07,0,16.0,16.0,1,Zeta (P.2-like),1,16.0,0
737,2021-01-08,125,3.21,1.0,57,.,400,1286.0,218
738,2021-01-08,455,0.88,1.0,0,Alpha (B.1.1.7-like),1057,932.0,602
739,2021-01-08,0,2.0,2.0,0,B.1.1.7-like+E484K,2,4.0,2
740,2021-01-08,0,1.5,1.5,0,A.23.1-like,2,3.0,2
741,2021-01-08,6,2.09,2.0,0,Beta (B.1.351-like),23,48.0,17
742,2021-01-08,0,1.0,1.0,0,A.23.1-like+E484K,1,1.0,1
743,2021-01-08,11,1.75,2.0,0,Epsilon (B.1.427-like),24,42.0,13
744,2021-01-08,4,1.59,1.0,0,Epsilon (B.1.429-like),17,27.0,13
745,2021-01-08,0,14.0,14.0,2,Zeta (P.2-like),2,28.0,0
746,2021-01-09,643,0.89,1.0,0,Alpha (B.1.1.7-like),1395,1236.0,752
747,2021-01-09,1,1.65,1.0,0,Epsilon (B.1.429-like),23,38.0,22
748,2021-01-09,153,2.73,1.0,49,.,481,1314.0,279
749,2021-01-09,1,0.67,1.0,0,A.23.1-like+E484K,3,2.0,2
